schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,bias_pollster,2015qld,GRN FP,Newspoll,,,,0.02,4
1,bias_pollster,2015qld,GRN FP,ReachTEL,,,,-0.66100000000000003,7
1,bias_pollster,2015qld,GRN FP,SMS Morgan,,,,0.71499999999999997,4
1,bias_pollster,2015qld,KAP FP,Essential,,,,0.012999999999999999,4
1,bias_pollster,2015qld,KAP FP,Galaxy,,,,0.097000000000000003,2
1,bias_pollster,2015qld,KAP FP,Morgan Phone,,,,-0.065000000000000002,0
1,bias_pollster,2015qld,KAP FP,Newspoll,,,,-0.85699999999999998,4
1,bias_pollster,2015qld,KAP FP,ReachTEL,,,,0.51600000000000001,0
1,bias_pollster,2015qld,KAP FP,SMS Morgan,,,,0.17100000000000001,3
1,bias_pollster,2015qld,LNP FP,Essential,,,,-0.47499999999999998,5
1,bias_pollster,2015qld,LNP FP,Galaxy,,,,0.010999999999999999,4
1,bias_pollster,2015qld,LNP FP,Morgan Phone,,,,0.34100000000000003,0
1,bias_pollster,2015qld,LNP FP,Newspoll,,,,-0.014,4
1,bias_pollster,2015qld,LNP FP,ReachTEL,,,,0.216,7
1,bias_pollster,2015qld,LNP FP,SMS Morgan,,,,-0.125,4
1,bias_pollster,2015qld,OTH FP,Essential,,,,0.19600000000000001,5
1,bias_pollster,2015qld,OTH FP,Galaxy,,,,-0.158,4
1,bias_pollster,2015qld,OTH FP,Morgan Phone,,,,-0.091999999999999998,0
1,bias_pollster,2015qld,OTH FP,Newspoll,,,,0.81299999999999994,4
1,bias_pollster,2015qld,OTH FP,ReachTEL,,,,0.112,7
1,bias_pollster,2015qld,OTH FP,SMS Morgan,,,,-0.93300000000000005,4
1,bias_pollster,2015qld,UAP FP,Essential,,,,-0.46300000000000002,5
1,bias_pollster,2015qld,UAP FP,Galaxy,,,,0.221,3
1,bias_pollster,2015qld,UAP FP,ReachTEL,,,,0.89700000000000002,7
1,bias_pollster,2015qld,UAP FP,SMS Morgan,,,,-0.628,4
